2025-06-22T01:21:54.49Z,-3442.9644,5180.3667,-4251.0264
2025-06-22T01:21:55.49Z,-3438.9807,5177.678,-4257.5244
2025-06-22T01:21:56.49Z,-3434.9934,5174.9834,-4264.018
2025-06-22T01:21:57.49Z,-3431.003,5172.2817,-4270.5073
2025-06-22T01:21:58.49Z,-3427.0088,5169.574,-4276.991
2025-06-22T01:21:59.49Z,-3423.0112,5166.86,-4283.47
2025-06-22T01:22:00.49Z,-3419.0103,5164.1396,-4289.945
2025-06-22T01:22:01.49Z,-3415.0059,5161.4126,-4296.4146
2025-06-22T01:22:02.49Z,-3410.9978,5158.679,-4302.8794
2025-06-22T01:22:03.49Z,-3406.9866,5155.94,-4309.3394
2025-06-22T01:22:04.49Z,-3402.972,5153.194,-4315.7944
2025-06-22T01:22:05.49Z,-3398.9536,5150.4414,-4322.2446
2025-06-22T01:22:06.49Z,-3394.9321,5147.6826,-4328.6904
2025-06-22T01:22:07.49Z,-3390.9072,5144.918,-4335.131
2025-06-22T01:22:08.49Z,-3386.8787,5142.1465,-4341.5664
2025-06-22T01:22:09.49Z,-3382.847,5139.3687,-4347.9976
2025-06-22T01:22:10.49Z,-3378.8118,5136.5845,-4354.4233
2025-06-22T01:22:11.49Z,-3374.7732,5133.794,-4360.844
2025-06-22T01:22:12.49Z,-3370.7312,5130.997,-4367.2607
2025-06-22T01:22:13.49Z,-3366.686,5128.194,-4373.672
2025-06-22T01:22:14.49Z,-3362.6372,5125.385,-4380.078
2025-06-22T01:22:15.49Z,-3358.5852,5122.569,-4386.4795
